"DateTime";"basin_somalia RAINFALL";"basin_somalia S10 TOC NDVI";"Somalia6_river RAINFALL";"Somalia6_river S10 TOC NDVI"
"2019-11-01 00:00:00";47,35333333333333;0,5166666666666667;60,666666666666664;0,5733333333333334
"2019-12-01 00:00:00";10,783333333333331;0,52;18,366666666666664;0,6
"2020-01-01 00:00:00";3,5700000000000003;0,3933333333333333;0,6533333333333333;0,5333333333333333
"2020-02-01 00:00:00";2,4133333333333336;0,3033333333333333;0,79;0,5633333333333334
"2020-03-01 00:00:00";19,116666666666667;0,26666666666666666;8,173333333333334;0,5066666666666667
"2020-04-01 00:00:00";62,76;0,41;53,16333333333333;0,5766666666666667
"2020-05-01 00:00:00";19,38;0,5033333333333333;16,816666666666666;0,6633333333333333
"2020-06-01 00:00:00";7,036666666666666;0,3733333333333333;30,570000000000004;0,5566666666666666
"2020-07-01 00:00:00";10,176666666666668;0,29000000000000004;20,436666666666667;0,63
"2020-08-01 00:00:00";10,06;0,2833333333333334;6,746666666666667;0,625
"2020-09-01 00:00:00";;0,3033333333333333;;0,5233333333333333
"2020-10-01 00:00:00";;0,3566666666666667;;0,43333333333333335
"2020-11-01 00:00:00";;0,44;;0,43
